gene_id	gene_name	HD1	HD2	HD3	HND1	HND2	HND3
ENSG00000263712	MIR4639	51.358	0	47.321	37.382	0	248.196
ENSG00000263715	LINC02210-CRHR1	108.084	0	156.974	416.432	0	199.804
ENSG00000263716	SLC25A51P2	326.408	0	29.285	497.943	0	127.849
ENSG00000263717	ENSG00000263717	136.323	0	418.509	837.238	0	41.888
ENSG00000263718	SEPTIN9-DT	501.761	11	238.317	297.335	10	57.98
ENSG00000263720	ENSG00000263720	280.411	0	114.303	115.168	0	284.508
ENSG00000263723	SNORD39	269.055	0	632.662	38.76	0	292.393
ENSG00000263724	DLGAP1-AS3	389.219	0	301.357	205.865	0	181.529
ENSG00000263725	FTLP13	155.931	0	94.219	242.933	0	590.247
ENSG00000263727	ENSG00000263727	661.947	0	125.363	429.131	0	264.493
ENSG00000263729	ENSG00000263729	206.753	0	86.29	517.544	0	101.846
ENSG00000263730	MIR3937	493.503	0	66.218	117.169	0	184.463
ENSG00000263731	ENSG00000263731	211.418	107	264.729	529.024	53	241.754
ENSG00000263733	ENSG00000263733	91.812	0	1110.975	571.729	0	47.092
ENSG00000263734	MIR4643	165.279	0	181.017	300.65	0	664.729
ENSG00000263735	MIR4662B	65.441	0	277.374	126.573	0	80.33
ENSG00000263740	RN7SL4P	151.203	1767.461	65.368	49.441	4063.506	60.471
ENSG00000263741	MIR548AS	170.205	0	210.75	515.214	0	279.854
ENSG00000263742	MIR3165	73.159	0	350.833	640.272	0	57.298
ENSG00000263744	MIR3664	91.968	0	281.18	299.037	0	116.638
ENSG00000263745	ENSG00000263745	84.802	5	207.297	107.87	0	291.284
ENSG00000263746	MIR4277	264.292	0	42.563	438.919	0	333.214
ENSG00000263748	EXOGP1	319.306	0	245.338	382.13	0	84.521
ENSG00000263749	OOSP1P2	161.562	0	743.026	529.841	0	89.517
ENSG00000263750	MIR548AV	46.784	0	72.455	396.622	0	320.094
ENSG00000263752	MIR3133	87.288	0	217.956	210.997	0	16.678
ENSG00000263753	LINC00667	143.174	987	251.309	79.288	741.001	132.945
ENSG00000263755	RN7SL498P	130.546	0	38.386	150.776	0	122.979
ENSG00000263756	ENSG00000263756	694.864	0	170.854	371.651	1	260.666
ENSG00000263761	GDF2	108.739	0	19.435	211.854	0	461.688
ENSG00000263762	MIR4286	226.824	0	48.528	117.954	0	105.934
ENSG00000263763	MIR3686	41.248	0	223.425	210.046	0	105.867
ENSG00000263764	SNORD43	17.212	0	245.278	40.403	0	268.539
ENSG00000263765	ENSG00000263765	499.989	0	207.656	33.45	0	29.192
ENSG00000263766	KPNB1-DT	299.901	13	345.913	65.494	12	323.357
ENSG00000263772	ENSG00000263772	430.636	0	379.967	149.442	0	195.745
ENSG00000263776	SNORA4	33.729	0	138.133	125.023	0	42.599
ENSG00000263781	ENSG00000263781	49.177	0	84.23	193.27	0	209.921
ENSG00000263783	MIR5590	351.779	0	156.033	667.906	0	353.983
ENSG00000263785	MIR3182	61.994	0	20.238	513.195	0	58.232
ENSG00000263786	ENSG00000263786	210.664	4	315.43	279.852	1	433.412
ENSG00000263787	SKAP1-AS1	563.069	0	97.597	399.906	0	214.949
ENSG00000263788	ENSG00000263788	78.161	0	350.55	197.772	0	161.36
ENSG00000263790	MIR4473	367.247	0	189.669	26.404	0	145.838
ENSG00000263793	MIR3115	190.793	0	359.172	12.186	0	191.549
ENSG00000263794	RN7SL457P	158.3	0	263.189	59.176	0	210.616
ENSG00000263795	MIR5100	65.976	0	232.166	92.572	0	63.163
ENSG00000263797	ENSG00000263797	60.351	0	82.461	22.142	0	661.228
ENSG00000263798	ENSG00000263798	331.474	0	300.078	237.886	0	249.511
ENSG00000263800	MIR5684	447.933	0	135.438	284.465	0	146.189
ENSG00000263809	ENSG00000263809	111.419	0	485.467	482.974	0	460.393
ENSG00000263811	MIR3675	205.675	0	57.739	241.065	0	116.228
ENSG00000263813	MIR3679	595.672	0	692.321	185.883	0	137.681
ENSG00000263815	RN7SL426P	316.793	0	17.228	132.05	0	42.301
ENSG00000263816	MIR548AW	400.821	0	302.483	128.658	0	157.768
ENSG00000263818	RDM1P5	59.113	0	576.436	125.006	0	527.713
ENSG00000263821	ENSG00000263821	418.937	2	315.946	140.808	0	102.613
ENSG00000263823	ENSG00000263823	101.16	15	18.336	91.199	10	375.747
ENSG00000263826	ENSG00000263826	240.058	21	136.19	895.098	5	84.364
ENSG00000263828	MIR4439	76.942	0	460.195	261.03	0	319.293
ENSG00000263829	SINHCAFP1	110.478	1	599.392	176.814	1	24.687
ENSG00000263831	MIR378E	153.018	0	190.759	213.808	0	120.091
ENSG00000263834	MIR4635	93.982	0	456.051	321.013	0	254.258
ENSG00000263838	MIR4698	307.826	0	179.044	141.845	0	193.336
ENSG00000263841	RN7SL44P	274.588	0	80.439	153.61	0	141.239
ENSG00000263843	MIF4GD-DT	48.894	105	344.556	248.972	42	210.821
ENSG00000263846	CIAPIN1P	334.445	5.012	54.478	228.681	0	116.394
ENSG00000263847	ENSG00000263847	65.219	0	373.706	213.598	0	206.639
ENSG00000263849	MIR4744	251.863	0	233.271	297.013	0	30.796
ENSG00000263857	MIR4729	240.295	0	150.708	50.21	0	490.817
ENSG00000263858	MIR4769	232.189	0	58.638	297.754	0	105.412
ENSG00000263859	ENSG00000263859	165.321	0	343.543	22.863	0	343.594
ENSG00000263860	ENSG00000263860	117.869	0	393.974	79.974	0	157.783
ENSG00000263861	MIR3927	163.81	0	92.617	2.244	0	468.875
ENSG00000263862	LINC01543	56.066	0	6.453	90.008	0	318.098
ENSG00000263863	ENSG00000263863	160.307	0	274.129	31.258	0	263.955
ENSG00000263870	ENSG00000263870	254.893	0	21.87	104.976	0	285.315
ENSG00000263872	MIR4528	171.626	0	176.419	10.422	0	141.579
ENSG00000263873	THY1-AS1	180.534	0	117.197	4.576	0	83.031
ENSG00000263874	LASP1NB	467.022	6	79.786	133.019	14	206.392
ENSG00000263878	DLGAP1-AS4	28.661	0	99.926	199.414	0	210.766
ENSG00000263881	MIR4436B2	257.59	0	268.582	62.262	0	151.427
ENSG00000263882	RN7SL774P	336.033	0	270.095	147.387	0	48.875
ENSG00000263883	EEF1DP7	92.36	0	34.236	201.979	2	292.305
ENSG00000263884	THOC1-DT	166.698	9	109.059	314.99	3	191.95
ENSG00000263885	MIR3920	26.57	0	285.646	428.199	0	39.38
ENSG00000263887	USP32P4	365.608	0	320.983	63.938	0	147.256
ENSG00000263890	MIR4303	33.712	0	52.945	282.46	0	185.446
ENSG00000263892	MIR4667	30.169	0	113.807	168.632	0	93.473
ENSG00000263893	ENSG00000263893	133.127	1	282.141	43.537	3	259.403
ENSG00000263894	MIR3925	101.134	0	335.049	125.981	0	275.544
ENSG00000263895	ENSG00000263895	334.864	0	163.341	427.006	0	421.856
ENSG00000263897	MIR4669	50.952	0	117.785	132.541	0	384.055
ENSG00000263904	ENSG00000263904	80.906	0	429.213	182.372	0	165.925
ENSG00000263905	RN7SL555P	368.397	0	389.123	3.756	0	31.949
ENSG00000263908	MIR3116-1	271.805	0	110.837	350.591	0	310.497
ENSG00000263909	MIR5000	398.234	0	161.123	36.563	0	243.948
ENSG00000263914	MTND2P13	202.73	0	169.693	28.456	0	393.599
ENSG00000263916	ENSG00000263916	425.688	0	233.787	41.301	0	240.891
ENSG00000263917	ENSG00000263917	362.023	15.771	69.373	37.631	7.056	173.379
ENSG00000263918	MIR3670-1	48.474	0	167.05	227.107	0	465.505
ENSG00000263923	ENSG00000263923	301.78	0	177.409	305.462	0	48.096
ENSG00000263924	ENSG00000263924	145.502	0	60.045	389.335	0	709.701
ENSG00000263926	MIR4462	135.722	0	160.36	167.134	0	481.578
ENSG00000263932	MIR4448	54.474	0	53.021	292.233	0	143.714
ENSG00000263934	SNORD3A	15.128	532.419	357.177	275.586	1714.558	137.777
ENSG00000263935	TOMM20P3	173.288	0	441.437	48.248	0	66.074
ENSG00000263938	ENSG00000263938	39.74	0	82.934	268.195	0	228.439
ENSG00000263940	RN7SL275P	73.15	0	123.551	253.182	0	34.267
ENSG00000263941	RN7SL32P	273.266	0	589.934	99.234	0	295.992
ENSG00000263944	RN7SL435P	174.278	0	499.299	235.8	0	78.438
ENSG00000263945	MIR548Y	263.824	0	104.58	403.066	0	725.199
ENSG00000263946	ENSG00000263946	42.953	7.324	263.211	97.001	8.248	405.765
ENSG00000263952	ENSG00000263952	189.853	0	515.89	113.229	0	487.269
ENSG00000263955	RN7SL850P	189.093	0	393.924	444.599	0	151.145
ENSG00000263956	NBPF11	366.313	697.68	516.342	191.875	860.352	69.803
ENSG00000263958	NETO1-DT	58.512	0	248.602	489.235	0	117.886
ENSG00000263961	RHEX	290.575	20	204.786	80.153	30	329.4
ENSG00000263963	ENSG00000263963	185.907	0	187.329	168.823	0	161.003
ENSG00000263964	MIR4509-3	373.203	0	218.512	83.12	0	43.51
ENSG00000263967	MIR4290	826.671	0	126.738	556.181	0	291.959
ENSG00000263968	RN7SL381P	182.48	1	88.433	152.296	3	113.503
ENSG00000263969	RN7SL678P	40.155	0	176.417	92.841	0	54.866
ENSG00000263970	ENSG00000263970	137.503	0	23.356	317.865	0	15.628
ENSG00000263972	MIR1587	427.375	0	396.799	223.932	0	183.945
ENSG00000263973	MIR4760	77.758	0	233.767	43.577	0	129.437
ENSG00000263974	RN7SL121P	559.138	0	79.912	75.423	1	25.066
ENSG00000263976	YWHAEP3	50.438	0	592.179	430.766	0	176.874
ENSG00000263978	MIR4499	89.974	0	598.168	275.44	0	115.133
ENSG00000263979	MIR4672	785.099	0	6.789	188.71	0	173.777
ENSG00000263981	MIR5705	314.898	0	277.954	277.786	0	386.012
ENSG00000263982	ENSG00000263982	150.665	0	133.377	356.06	0	454.207
ENSG00000263986	ENSG00000263986	245.801	0	20.894	59.884	0	345.15
ENSG00000263987	MIR5698	194.585	0	136.846	21.815	0	64.815
ENSG00000263988	RN7SL147P	157.082	0	171.307	184.521	0	55.069
ENSG00000263989	RN7SL615P	400.131	0	206.206	307.655	2	507.963
ENSG00000263990	ENSG00000263990	133.826	0	449.069	257.527	0	300.999
ENSG00000263993	RN7SL786P	203.689	0	188.874	18.045	0	569.72
ENSG00000263999	RN7SL42P	256.704	0	121.775	21.691	0	177.667
ENSG00000264000	ENSG00000264000	16.497	0	62.163	525.893	0	16.219
ENSG00000264002	RN7SL52P	349.01	0	289.649	852.246	0	603.297
ENSG00000264004	MIR4717	50.092	0	47.321	167.725	0	158.079
ENSG00000264005	MIR4314	84.364	0	99.568	673.686	0	241.805
ENSG00000264006	AKR1C8	198.529	3	176.663	208.281	1	205.261
ENSG00000264007	ENSG00000264007	337.27	1	3.706	47.021	2	109.254
ENSG00000264010	MIR4429	217.5	0	101.138	40.988	0	144.105
ENSG00000264012	ENSG00000264012	126.365	0	199.14	452.111	0	58.212
ENSG00000264013	MIR3938	433.768	0	14.281	248.808	0	570.459
ENSG00000264014	MIR4253	64.995	0	267.963	299.822	0	37.414
ENSG00000264015	ENSG00000264015	579.452	1	423.335	27.076	0	375.522
ENSG00000264016	ENSG00000264016	192.909	0	165.225	428.201	0	472.357
ENSG00000264017	RN7SL336P	304.76	3	34.863	465.452	0	82.768
ENSG00000264019	ENSG00000264019	251.776	0	294.941	105.276	0	225.727
ENSG00000264023	ENSG00000264023	277.139	0	235.755	242.946	0	265.821
ENSG00000264024	MIR4507	35.341	0	81.96	79.229	0	109.414
ENSG00000264026	LINC02003	214.545	0	248.667	156.606	0	59.528
ENSG00000264028	RN7SL744P	208.231	0	143.412	52.386	0	32.99
ENSG00000264029	ENSG00000264029	159.192	0	904.825	192.663	0	16.842
ENSG00000264030	RN7SL66P	60.185	0	185.332	38.185	0	176.964
ENSG00000264031	ABHD15-AS1	17.49	0	191.053	272.435	0	343.273
ENSG00000264032	MIR4491	206.617	0	479.939	182.255	0	13.769
ENSG00000264036	RN7SL198P	297.697	0	143.384	166.925	0	126.71
ENSG00000264037	MIR4472-2	292.118	0	157.581	72.659	0	112.882
ENSG00000264040	ENSG00000264040	174.87	0	301.121	39.796	0	358.634
ENSG00000264041	RN7SL670P	16.041	0	595.025	209.802	0	77.713
ENSG00000264044	ENSG00000264044	23.992	1	102.997	188.687	0	143.27
ENSG00000264047	RN7SL455P	264.689	0	410.969	155.944	0	375.527
ENSG00000264049	MIR4737	389.702	0	94.753	253.369	0	227.381
ENSG00000264050	ENSG00000264050	223.566	0	233.099	177.307	0	358.465
ENSG00000264054	RPL31P9	347.727	0	516.442	106.008	0	188.673
ENSG00000264056	MIR5685	544.839	0	134.913	81.926	0	121.54
ENSG00000264057	ENSG00000264057	148.116	0	280.041	83.437	0	32.044
ENSG00000264058	ENSG00000264058	229.395	111.001	228.615	169.896	73.168	790.417
ENSG00000264060	MIR4316	220.351	0	422.026	169.71	0	73.69
ENSG00000264061	FGF7P1	161.533	0	267.02	365.405	0	32.293
ENSG00000264063	ENSG00000264063	222.134	0	65.775	44.794	0.5	744.381
ENSG00000264066	ENSG00000264066	196.431	0	727.721	333.17	0	85.653
ENSG00000264069	MIR3943	467.949	0	81.283	165.016	0	235.176
ENSG00000264070	DND1P1	180.845	7.815	195.945	58.916	7	78.758
ENSG00000264071	RN7SL531P	78.281	0	23.988	227.159	0	164.356
ENSG00000264072	ENSG00000264072	63.536	0	159.323	111.951	1	61.546
ENSG00000264073	MIR3199-1	298.278	0	726.966	234.367	0	58.977
ENSG00000264075	MIR4783	718.252	0	435.537	53.998	0	404.303
ENSG00000264078	ENSG00000264078	84.659	0	104.253	67.768	0	223.558
ENSG00000264080	ENSG00000264080	484.024	0	385.356	166.321	0	424.15
ENSG00000264083	ENSG00000264083	315.131	2	44.257	109.62	3	189.289
ENSG00000264084	MIR5688	75.374	0	205.277	271.009	0	342.787
ENSG00000264089	MIR3681	372.783	0	207.255	355.544	0	238.873
ENSG00000264090	MIR4666B	17.025	0	375.757	517.769	0	87.158
ENSG00000264092	RN7SL474P	175.662	0	279.194	91.095	0	126.655
ENSG00000264093	ENSG00000264093	167.12	0	61.255	51.278	0	326.777
ENSG00000264099	MIR4803	233.272	0	377.191	48.9	0	789.899
ENSG00000264101	MIR4689	37.212	0	405.539	59.016	0	133.198
ENSG00000264102	MIR4688	133.741	0	28.577	125.712	0	236.075
ENSG00000264104	ENSG00000264104	31.136	0	191.4	107.018	0	431.397
ENSG00000264105	MIR3688-1	140.156	0	219.337	240.062	0	315.341
ENSG00000264107	MIR4733HG	166.518	2	87.755	732.361	1	139.422
ENSG00000264108	ENSG00000264108	17.78	0	24.237	681.551	0	357.014
ENSG00000264110	MIR4300	69.48	0	149.982	63.524	0	191.216
ENSG00000264112	ENSG00000264112	156.628	83.8	493.861	485.305	96.563	276.751
ENSG00000264113	RN7SL784P	79.473	0	161.973	254.649	0	270.6
ENSG00000264115	MIR3180-4	54.78	0	553.062	159.714	0	135.653
ENSG00000264116	ENSG00000264116	348.152	0	40.79	327.841	0	529.942
ENSG00000264119	MIR4795	416.244	0	127.209	502.872	0	186.838
ENSG00000264125	ENSG00000264125	140.782	0	222.08	64.297	1	215.939
ENSG00000264127	SCML2P1	151.617	0	158.191	308.516	0	245.377
ENSG00000264128	RN7SL713P	218.646	0	295.496	406.1	0	242.509
ENSG00000264131	ENSG00000264131	580.658	0	131.566	248.843	0	495.399
ENSG00000264136	MIR3689D2	215.339	0	183.73	237.729	0	109.653
ENSG00000264138	ENSG00000264138	180.807	0	85.549	373.189	0	96.958
ENSG00000264139	MIR3667	91.499	0	190.334	435.735	0	16.665
ENSG00000264141	MIR3928	154.412	0	291.946	119.991	0	141.27
ENSG00000264145	ENSG00000264145	240.289	0	308.102	117.352	0	89.557
ENSG00000264148	ENSG00000264148	447.298	0	100.696	211.116	0	330.249
ENSG00000264149	ENSG00000264149	78.989	0	170.276	178.761	0	173.515
ENSG00000264150	ENSG00000264150	254.771	0	93.718	140.823	0	196.572
ENSG00000264151	ENSG00000264151	266.806	0	573.989	195.224	0	138.316
ENSG00000264157	MIR3127	3.096	0	69.042	1104.67	0	363.249
ENSG00000264158	MIR4670	138.997	0	22.876	464.076	0	170.133
ENSG00000264160	MIR4762	157.801	0	135.446	140.23	0	754.775
ENSG00000264163	MIR3689B	42.279	0	60.64	654.336	0	162.277
ENSG00000264164	ENSG00000264164	76.926	0	95.733	243.252	0	158.392
ENSG00000264167	ENSG00000264167	39.92	1	169.029	353.143	0	629.164
ENSG00000264168	MTND1P15	220.776	0	166.541	3.858	0	363.076
ENSG00000264169	RN7SL665P	115.349	0	162.383	230.561	0	162.176
ENSG00000264171	MIR4305	122.006	0	342.512	59.567	0	69.57
ENSG00000264172	PDLIM1P3	262.895	0	534.487	443.404	0	44.736
ENSG00000264174	ENSG00000264174	59.543	0	134.946	36.717	1	67.88
ENSG00000264175	MIR3189	551.882	0	487.752	236.404	0	75.529
ENSG00000264176	MAGOH2P	136.535	0	102.234	722.327	0	42.183
ENSG00000264177	ENSG00000264177	111.336	0	399.187	704.761	0	89.957
ENSG00000264179	ENSG00000264179	97.681	0	117.519	70.537	0	206.024
ENSG00000264186	SNRPCP4	546.663	1	227.863	41.809	0	376.026
ENSG00000264187	ENSG00000264187	264.554	6.6	3.05	200.588	0	127.74
ENSG00000264188	ENSG00000264188	341.051	2	271.402	198.735	0	209.28
ENSG00000264189	AIDAP3	19.226	0	73.575	309.617	0	159.467
ENSG00000264192	RN7SL117P	503.884	1	220.862	137.676	0	501.727
ENSG00000264193	ENSG00000264193	219.579	0	178.145	260.36	0	284.674
ENSG00000264196	ENSG00000264196	215.587	0	102.561	95.788	0	270.889
ENSG00000264200	MIR4693	397.602	0	269.395	422.418	0	111.047
ENSG00000264201	MIR4701	428.517	0	70.509	466.374	0	417.63
ENSG00000264204	AGAP7P	187.839	0	357.94	250.03	1.891	83.348
ENSG00000264207	ENSG00000264207	301.437	38	149.412	103.551	43	115.236
ENSG00000264210	MIR4716	367.265	0	58.676	120.498	0	239.43
ENSG00000264211	MIR4492	108.854	0	480.242	333.564	0	119.366
ENSG00000264212	ENSG00000264212	46.371	0	156.085	518.882	0	229.317
ENSG00000264215	ENSG00000264215	596.595	0	558.011	180.587	0	90.754
ENSG00000264217	RPL35AP23	79.056	0	136.013	20.02	0	237.296
ENSG00000264226	MIR3168	825.676	0	769.33	216.251	0	120.703
ENSG00000264229	RNU4ATAC	84.989	3	480.963	472.512	1	258.434
ENSG00000264230	ANXA8L1	14.63	3525.29	17.511	106.981	5525.358	123.248
ENSG00000264232	LINC01916	172.746	0	75.178	205.271	0	163.239
ENSG00000264233	MIR4456	304.84	0	504.742	99.547	0	63.17
ENSG00000264235	MYL12-AS1	250.912	18	385.024	175.617	10	145.107
ENSG00000264236	ENSG00000264236	154.903	0	570.763	107.363	0	636.335
ENSG00000264240	CPDP1	624.573	0	105.659	290.126	0	491.919
ENSG00000264243	ENSG00000264243	517.851	0	226.899	139.044	0	488.222
ENSG00000264245	ENSG00000264245	262.07	0	25.207	46.084	0	35.908
ENSG00000264246	ENSG00000264246	151.435	0	59.212	142.505	0	445.742
ENSG00000264247	ZNF407-AS1	597.621	266	100.692	245.553	172.999	241.897
ENSG00000264249	MIR3912	594.29	0	126.324	217.896	0	67.279
ENSG00000264250	RN7SL835P	289.797	0	293.966	141.51	0	188.4
ENSG00000264251	RN7SL819P	51.825	0	153.287	18.973	0	73.164
ENSG00000264254	ENSG00000264254	247.797	0	78.619	20.677	1	35.391
ENSG00000264257	KIR3DP1	382.022	0	205.681	178.211	0	208.673
ENSG00000264260	LINC01893	638.966	0	309.501	287.718	0	294.515
ENSG00000264262	ENSG00000264262	85.068	0	660.561	116.25	0	178.511
ENSG00000264265	LINC01925	395.001	0	246.055	20.128	0	256.602
ENSG00000264266	MIR4322	578.202	0	524.907	287.241	0	86.767
ENSG00000264268	MIR4767	151.471	0	162.406	153.079	0	163.086
ENSG00000264269	DYM-AS1	65.555	0	392.975	65.877	0	188.098
ENSG00000264270	SAP30BP-AS1	349.663	0	101.093	167.67	0	153.291
ENSG00000264271	RN7SL488P	54.383	0	618.989	61.98	0	160.961
ENSG00000264272	ENSG00000264272	121.271	0	772.883	83.116	0	299.706
ENSG00000264273	ENSG00000264273	72.42	0	95.514	74.412	0	35.339
ENSG00000264274	MIR4799	14.709	0	140.442	232.676	0	144.125
ENSG00000264275	RN7SL753P	518.438	0	59.989	36.595	0	268.083
ENSG00000264278	ZNF236-DT	207.904	48	599.401	287.177	34	144.299
ENSG00000264279	MIR4786	112.846	0	131.111	453.457	0	315.599
ENSG00000264281	ENSG00000264281	270.012	0	496.787	17.491	0	65.086
ENSG00000264289	ENSG00000264289	368.063	0	81.614	181.907	0	381.195
ENSG00000264290	ENSG00000264290	304.465	2	164.436	90.988	5	70.16
ENSG00000264292	MIR2467	336.748	0	232.451	585.64	0	34.423
ENSG00000264293	RN7SL657P	44.576	0	45.312	13.374	0	337.23
ENSG00000264294	SNORD55	100.092	0	344.623	58.312	0	187.077
ENSG00000264295	MIR3922	279.358	0	106.024	394.333	0	74.298
ENSG00000264296	ENSG00000264296	176.222	0	126.879	147.27	0	146.17
ENSG00000264297	MIR4433B	85.563	0	114.552	34.08	0	119.081
ENSG00000264300	ENSG00000264300	557.483	0	30.001	95.853	0	143.162
ENSG00000264301	LINC01444	765.692	0	60.334	416.118	0	285.75
ENSG00000264304	ENSG00000264304	559.004	0	220.648	244.887	0	85.447
ENSG00000264309	MIR4694	59.14	0	230.066	324.73	0	491.157
ENSG00000264311	MIX23P1	98.693	0	128.782	201.746	0	1182.228
ENSG00000264313	RN7SL644P	99.219	0	35.032	691.379	0	64.035
ENSG00000264314	MIR548AT	463.676	0	277.486	324.077	0	472.595
ENSG00000264315	HNRNPA1P11	93.435	0	10.772	330.977	0	59.618
ENSG00000264316	MTCO3P13	20.037	0	194.522	200.332	0	33.808
ENSG00000264317	RN7SL154P	52.158	0	124.706	229.577	0	19.175
ENSG00000264319	MIR4801	179.966	0	368.51	266.016	0	298.183
ENSG00000264322	RN7SL448P	163.602	0	146.002	1201.714	0	372.245
ENSG00000264324	ENSG00000264324	183.339	19.193	320.622	96.772	29.923	280.789
ENSG00000264330	MIR5186	137.764	0	90.268	243.025	0	786.181
ENSG00000264334	ENSG00000264334	80.225	0	881.106	276.187	0	363.108
ENSG00000264339	ENSG00000264339	464.308	0	296.668	74.791	0	360.891
ENSG00000264340	ENSG00000264340	31.69	0	119.203	545.249	0	14.861
ENSG00000264341	ENSG00000264341	143.805	0	750.717	526.216	0	909.062
ENSG00000264342	MIR3660	132.235	0	602.292	276.536	0	407.196
ENSG00000264343	NOTCH2NLA	118.525	994.145	562.591	213.753	1069.241	87.351
ENSG00000264345	LINC01894	113.331	10	61.66	66.328	4	222.678
ENSG00000264346	SNORA77B	453.561	0	228.128	28.947	0	73.876
ENSG00000264349	MIR4258	517.994	0	258.463	306.668	0	162.848
ENSG00000264350	SNRPGP2	256.537	0	612.22	30.31	0	53.684
ENSG00000264352	RN7SL602P	308.382	0	30.099	115.083	0	375.082
ENSG00000264354	MIR3134	114.985	0	114.462	78.111	0	119.882
ENSG00000264357	MIR4648	223.815	0	96.739	462.175	0	145.893
ENSG00000264358	MIR3122	173.253	0	373.142	405.225	0	133.226
ENSG00000264359	NEK4P2	122.654	0	243.225	62.491	0	100.782
ENSG00000264364	DYNLL2	261.219	5964	44.302	273.324	4065	290.339
ENSG00000264365	ENSG00000264365	279.683	0	96.981	92.264	0	334.899
ENSG00000264370	MIR3125	328.381	0	1254.484	252.729	0	65.146
ENSG00000264371	MIR4425	264.549	0	42.857	457.063	0	187.473
ENSG00000264373	ENSG00000264373	276.498	0	120.399	28.296	0	193.509
ENSG00000264377	MIR4671	99.761	0	66.865	286.54	0	551.137
ENSG00000264379	SNORD39	70.232	0	79.416	22.74	0	267.85
ENSG00000264384	RN7SL431P	239.211	0	209.997	98.855	0	233.735
ENSG00000264386	MIR4513	193.551	0	207.176	252.69	0	146.264
ENSG00000264387	MIR5007	68.418	0	350.801	117.078	0	211.322
ENSG00000264388	ENSG00000264388	32.651	0	30.294	52.261	0	224.48
ENSG00000264390	MIR4465	275.733	0	152.932	178.319	0	250.078
ENSG00000264391	RN7SL208P	33.203	0	311.121	278.471	0	158.531
ENSG00000264395	MIR3193	61.472	0	259.22	330.246	0	255.752
ENSG00000264397	MIR3180-5	520.37	0	127.63	77.719	0	407.538
ENSG00000264399	MIR4736	703.583	0	783.236	226.576	0	146.499
ENSG00000264400	RN7SL491P	24.883	0	267.781	314.934	0	51.277
ENSG00000264402	MIR548AL	32.593	0	446.728	53.959	0	142.829
ENSG00000264404	LINC02675	45.156	0	76.588	541.82	0	61.978
ENSG00000264405	MIR3913-1	74.467	0	276.906	3.783	0	119.166
ENSG00000264406	MIR548AP	12.03	0	175.5	98.921	0	97.174
ENSG00000264408	MIR4470	970.16	0	321.869	94.139	0	454.099
ENSG00000264419	MIR548AC	277.676	0	133.794	96.858	0	264.498
ENSG00000264421	ENSG00000264421	277.631	0	276.445	44.099	0	207.676
ENSG00000264422	ENSG00000264422	63.342	0	386.226	272.514	0	354.556
ENSG00000264423	RN7SL718P	131.7	0	143.995	176.694	0	146.436
